model_name,epsilon,nu,seed,plot,n_cal,K,values,Method
BRR,0.10000,0.20000,1,nlab,100,2,0.07176,RR
BRR,0.10000,0.20000,1,nlab,100,2,0.05977,CVX
BRR,0.10000,0.20000,1,nlab,100,4,0.07164,RR
BRR,0.10000,0.20000,1,nlab,100,4,0.06875,CVX
BRR,0.10000,0.20000,1,nlab,100,6,0.07399,RR
BRR,0.10000,0.20000,1,nlab,100,6,0.06869,CVX
BRR,0.10000,0.20000,1,nlab,100,8,0.07276,RR
BRR,0.10000,0.20000,1,nlab,100,8,0.07097,CVX
BRR,0.10000,0.20000,1,nlab,100,10,0.07411,RR
BRR,0.10000,0.20000,1,nlab,100,10,0.07296,CVX
BRR,0.10000,0.20000,1,nlab,100,12,0.07363,RR
BRR,0.10000,0.20000,1,nlab,100,12,0.07072,CVX
BRR,0.10000,0.20000,1,nlab,100,14,0.07146,RR
BRR,0.10000,0.20000,1,nlab,100,14,0.07202,CVX
BRR,0.10000,0.20000,1,nlab,100,16,0.07442,RR
BRR,0.10000,0.20000,1,nlab,100,16,0.07357,CVX
BRR,0.10000,0.20000,1,nlab,100,18,0.07532,RR
BRR,0.10000,0.20000,1,nlab,100,18,0.07309,CVX
BRR,0.10000,0.20000,1,nlab,100,20,0.07424,RR
BRR,0.10000,0.20000,1,nlab,100,20,0.07210,CVX
BRR,0.10000,0.20000,1,nlab,500,2,0.03344,RR
BRR,0.10000,0.20000,1,nlab,500,2,0.02762,CVX
BRR,0.10000,0.20000,1,nlab,500,4,0.03360,RR
BRR,0.10000,0.20000,1,nlab,500,4,0.03066,CVX
BRR,0.10000,0.20000,1,nlab,500,6,0.03418,RR
BRR,0.10000,0.20000,1,nlab,500,6,0.03201,CVX
BRR,0.10000,0.20000,1,nlab,500,8,0.03388,RR
BRR,0.10000,0.20000,1,nlab,500,8,0.03323,CVX
BRR,0.10000,0.20000,1,nlab,500,10,0.03413,RR
BRR,0.10000,0.20000,1,nlab,500,10,0.03274,CVX
BRR,0.10000,0.20000,1,nlab,500,12,0.03369,RR
BRR,0.10000,0.20000,1,nlab,500,12,0.03313,CVX
BRR,0.10000,0.20000,1,nlab,500,14,0.03395,RR
BRR,0.10000,0.20000,1,nlab,500,14,0.03272,CVX
BRR,0.10000,0.20000,1,nlab,500,16,0.03459,RR
BRR,0.10000,0.20000,1,nlab,500,16,0.03282,CVX
BRR,0.10000,0.20000,1,nlab,500,18,0.03395,RR
BRR,0.10000,0.20000,1,nlab,500,18,0.03387,CVX
BRR,0.10000,0.20000,1,nlab,500,20,0.03375,RR
BRR,0.10000,0.20000,1,nlab,500,20,0.03329,CVX
BRR,0.10000,0.20000,1,nlab,1000,2,0.02356,RR
BRR,0.10000,0.20000,1,nlab,1000,2,0.01931,CVX
BRR,0.10000,0.20000,1,nlab,1000,4,0.02419,RR
BRR,0.10000,0.20000,1,nlab,1000,4,0.02233,CVX
BRR,0.10000,0.20000,1,nlab,1000,6,0.02415,RR
BRR,0.10000,0.20000,1,nlab,1000,6,0.02249,CVX
BRR,0.10000,0.20000,1,nlab,1000,8,0.02431,RR
BRR,0.10000,0.20000,1,nlab,1000,8,0.02347,CVX
BRR,0.10000,0.20000,1,nlab,1000,10,0.02429,RR
BRR,0.10000,0.20000,1,nlab,1000,10,0.02364,CVX
BRR,0.10000,0.20000,1,nlab,1000,12,0.02399,RR
BRR,0.10000,0.20000,1,nlab,1000,12,0.02359,CVX
BRR,0.10000,0.20000,1,nlab,1000,14,0.02455,RR
BRR,0.10000,0.20000,1,nlab,1000,14,0.02325,CVX
BRR,0.10000,0.20000,1,nlab,1000,16,0.02418,RR
BRR,0.10000,0.20000,1,nlab,1000,16,0.02426,CVX
BRR,0.10000,0.20000,1,nlab,1000,18,0.02460,RR
BRR,0.10000,0.20000,1,nlab,1000,18,0.02413,CVX
BRR,0.10000,0.20000,1,nlab,1000,20,0.02438,RR
BRR,0.10000,0.20000,1,nlab,1000,20,0.02365,CVX
